x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+13.227500E+00,+2.817965E+00,-167.085E-03,+2.906282E+00,+3.266658E+00
+13.230000E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,-3.492136E+00
+13.232500E+00,+2.848115E+00,+8.794E-03,+2.906282E+00,+3.002839E+00
+13.235000E+00,+2.898367E+00,-54.020E-03,+2.961558E+00,-3.253442E+00
+13.237500E+00,+2.903392E+00,+8.794E-03,+2.906282E+00,+3.191281E+00
+13.240000E+00,+2.828015E+00,+8.794E-03,+2.906282E+00,-3.492136E+00
+13.242500E+00,+2.848115E+00,+8.794E-03,+2.861055E+00,+3.316910E+00
+13.245000E+00,+2.817965E+00,+146.985E-03,+2.775628E+00,-3.240879E+00
+13.247500E+00,+2.817965E+00,+8.794E-03,+2.906282E+00,+3.367161E+00
+13.250000E+00,-146.859E-03,-154.523E-03,+2.825880E+00,-288.618E-03
+13.252500E+00,-126.759E-03,+8.794E-03,+2.861055E+00,+151.080E-03
+13.255000E+00,-51.382E-03,-54.020E-03,+2.825880E+00,-250.930E-03
+13.257500E+00,-71.483E-03,+8.794E-03,+2.901256E+00,+151.080E-03
+13.260000E+00,-76.508E-03,+8.794E-03,+2.906282E+00,-426.809E-03
+13.262500E+00,-76.508E-03,-28.895E-03,+2.876131E+00,+151.080E-03
+13.265000E+00,-51.382E-03,+8.794E-03,+2.825880E+00,-326.307E-03
+13.267500E+00,-217.211E-03,+8.794E-03,+2.901256E+00,+163.643E-03
+13.270000E+00,-66.457E-03,+3.802764E+00,+2.906282E+00,-288.618E-03
+13.272500E+00,-111.684E-03,+3.827889E+00,+2.861055E+00,+226.457E-03
+13.275000E+00,-76.508E-03,+3.702261E+00,+2.906282E+00,-250.930E-03
+13.277500E+00,-76.508E-03,+3.853015E+00,+2.901256E+00,+301.834E-03
+13.280000E+00,-146.859E-03,+3.802764E+00,+2.851005E+00,-250.930E-03
+13.282500E+00,-76.508E-03,+3.626884E+00,+2.825880E+00,+226.457E-03
+13.285000E+00,-76.508E-03,+3.827889E+00,+2.886181E+00,-250.930E-03
+13.287500E+00,-76.508E-03,+3.815327E+00,+2.901256E+00,+151.080E-03
+13.290000E+00,-76.508E-03,+3.664573E+00,+2.906282E+00,-288.618E-03
+13.292500E+00,-126.759E-03,+3.714824E+00,+2.906282E+00,+151.080E-03
+13.295000E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,-389.121E-03
+13.297500E+00,-71.483E-03,+3.626884E+00,+2.906282E+00,+151.080E-03
+13.300000E+00,-76.508E-03,+3.827889E+00,+2.896231E+00,-250.930E-03
+13.302500E+00,-31.282E-03,+3.827889E+00,+2.906282E+00,+226.457E-03
+13.305000E+00,-76.508E-03,+3.827889E+00,+2.825880E+00,-250.930E-03
+13.307500E+00,-151.885E-03,+3.827889E+00,+2.835930E+00,+125.955E-03
+13.310000E+00,-76.508E-03,+3.664573E+00,+2.906282E+00,-288.618E-03
+13.312500E+00,-76.508E-03,+3.915829E+00,+2.906282E+00,+264.146E-03
+13.315000E+00,-76.508E-03,+3.765075E+00,+2.961558E+00,-326.307E-03
+13.317500E+00,-71.483E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+13.320000E+00,-146.859E-03,+3.802764E+00,+2.976633E+00,-451.935E-03
+13.322500E+00,-76.508E-03,+3.626884E+00,+2.906282E+00,+63.141E-03
+13.325000E+00,-106.658E-03,+3.702261E+00,+2.906282E+00,-389.121E-03
+13.327500E+00,-76.508E-03,+3.815327E+00,+2.835930E+00,+151.080E-03
+13.330000E+00,-76.508E-03,+3.802764E+00,+2.921357E+00,-288.618E-03
+13.332500E+00,-76.508E-03,+3.827889E+00,+2.861055E+00,+151.080E-03
+13.335000E+00,-101.633E-03,+3.765075E+00,+2.886181E+00,-389.121E-03
+13.337500E+00,-76.508E-03,+3.815327E+00,+2.901256E+00,+151.080E-03
+13.340000E+00,-76.508E-03,+3.626884E+00,+2.906282E+00,-426.809E-03
+13.342500E+00,-76.508E-03,+3.827889E+00,+2.861055E+00,+226.457E-03
+13.345000E+00,-106.658E-03,+3.702261E+00,+2.961558E+00,-389.121E-03
+13.347500E+00,-16.206E-03,+3.626884E+00,+2.906282E+00,+151.080E-03
+13.350000E+00,-21.231E-03,+3.827889E+00,+2.906282E+00,-250.930E-03
+13.352500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+13.355000E+00,-76.508E-03,+3.827889E+00,+2.881156E+00,-389.121E-03
+13.357500E+00,-141.834E-03,+3.815327E+00,+2.906282E+00,+151.080E-03
+13.360000E+00,-76.508E-03,+3.664573E+00,+2.840955E+00,-250.930E-03
+13.362500E+00,-76.508E-03,+3.714824E+00,+2.906282E+00,+151.080E-03
+13.365000E+00,-76.508E-03,+3.765075E+00,+2.856030E+00,-451.935E-03
+13.367500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+13.370000E+00,-76.508E-03,+3.664573E+00,+2.906282E+00,-288.618E-03
+13.372500E+00,-96.608E-03,+3.752513E+00,+2.825880E+00,+151.080E-03
+13.375000E+00,-26.256E-03,+3.827889E+00,+2.856030E+00,-250.930E-03
+13.377500E+00,-86.558E-03,+3.652010E+00,+2.971608E+00,+151.080E-03
+13.380000E+00,-76.508E-03,+3.626884E+00,+2.906282E+00,-288.618E-03
+13.382500E+00,-126.759E-03,+3.827889E+00,+2.906282E+00,+352.085E-03
+13.385000E+00,-76.508E-03,+3.827889E+00,+2.856030E+00,-389.121E-03
+13.387500E+00,-16.206E-03,+3.626884E+00,+2.906282E+00,+151.080E-03
+13.390000E+00,-76.508E-03,+3.827889E+00,+2.840955E+00,-288.618E-03
+13.392500E+00,-76.508E-03,+3.827889E+00,+2.861055E+00,+151.080E-03
+13.395000E+00,-106.658E-03,+3.765075E+00,+2.906282E+00,-250.930E-03
+13.397500E+00,-76.508E-03,+3.677136E+00,+2.901256E+00,+151.080E-03
+13.400000E+00,-91.583E-03,+3.626884E+00,+2.906282E+00,-87.613E-03
+13.402500E+00,-156.910E-03,+3.827889E+00,+2.861055E+00,+352.085E-03
+13.405000E+00,+3.894E-03,+3.702261E+00,+2.906282E+00,-250.930E-03
+13.407500E+00,-76.508E-03,+3.652010E+00,+2.906282E+00,+151.080E-03
+13.410000E+00,-76.508E-03,+3.664573E+00,+2.840955E+00,-288.618E-03
+13.412500E+00,-76.508E-03,+3.752513E+00,+2.876131E+00,+151.080E-03
+13.415000E+00,-76.508E-03,+3.702261E+00,+2.906282E+00,-250.930E-03
+13.417500E+00,-151.885E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+13.420000E+00,+3.894E-03,+3.802764E+00,+2.906282E+00,-426.809E-03
+13.422500E+00,-31.282E-03,+3.626884E+00,+2.941457E+00,+25.452E-03
+13.425000E+00,-76.508E-03,+3.827889E+00,+2.936432E+00,-389.121E-03
+13.427500E+00,-86.558E-03,+3.827889E+00,+2.966583E+00,+326.960E-03
+13.430000E+00,-76.508E-03,+3.827889E+00,+2.896231E+00,-250.930E-03
+13.432500E+00,-96.608E-03,+3.827889E+00,+2.906282E+00,+226.457E-03
+13.435000E+00,-76.508E-03,+3.827889E+00,-68.593E-03,-313.744E-03
+13.437500E+00,-71.483E-03,+3.815327E+00,-68.593E-03,+125.955E-03
+13.440000E+00,-11.181E-03,+3.827889E+00,-68.593E-03,-451.935E-03
+13.442500E+00,-76.508E-03,+3.827889E+00,-68.593E-03,+151.080E-03
+13.445000E+00,-26.256E-03,+3.702261E+00,-38.442E-03,-250.930E-03
+13.447500E+00,-151.885E-03,+3.652010E+00,-58.543E-03,+151.080E-03
+13.450000E+00,-91.583E-03,+3.802764E+00,-53.517E-03,-426.809E-03
+13.452500E+00,-76.508E-03,+3.752513E+00,-68.593E-03,+151.080E-03
+13.455000E+00,-106.658E-03,+3.827889E+00,-13.316E-03,-250.930E-03
+13.457500E+00,-86.558E-03,+3.652010E+00,-68.593E-03,+326.960E-03
+13.460000E+00,-11.181E-03,+3.865578E+00,+1.759E-03,-250.930E-03
+13.462500E+00,-76.508E-03,+3.827889E+00,-18.342E-03,+226.457E-03
+13.465000E+00,-26.256E-03,+3.626884E+00,-93.718E-03,-250.930E-03
+13.467500E+00,-86.558E-03,+3.815327E+00,-68.593E-03,+151.080E-03
+13.470000E+00,-91.583E-03,+3.827889E+00,+1.759E-03,-250.930E-03
+13.472500E+00,-126.759E-03,+3.827889E+00,-18.342E-03,+151.080E-03
+13.475000E+00,-76.508E-03,+3.702261E+00,-38.442E-03,-389.121E-03
+13.477500E+00,-151.885E-03,+3.652010E+00,-68.593E-03,+151.080E-03
+13.480000E+00,-76.508E-03,+3.664573E+00,-53.517E-03,-288.618E-03
+13.482500E+00,-31.282E-03,+3.752513E+00,+11.809E-03,+226.457E-03
+13.485000E+00,-76.508E-03,+3.626884E+00,-68.593E-03,-250.930E-03
+13.487500E+00,-151.885E-03,+3.815327E+00,-128.894E-03,+326.960E-03
+13.490000E+00,-76.508E-03,+3.802764E+00,-53.517E-03,-250.930E-03
+13.492500E+00,-126.759E-03,+3.752513E+00,+11.809E-03,+226.457E-03
+13.495000E+00,-51.382E-03,+3.765075E+00,-68.593E-03,-188.116E-03
+13.497500E+00,-76.508E-03,+3.827889E+00,+6.784E-03,+326.960E-03
+13.500000E+00,+2.817965E+00,+3.827889E+00,-68.593E-03,-2.826307E+00
+13.502500E+00,+2.863191E+00,+3.714824E+00,-33.417E-03,+2.839523E+00
+13.505000E+00,+2.868216E+00,+3.765075E+00,-68.593E-03,-3.316256E+00
+13.507500E+00,+2.817965E+00,+3.815327E+00,+6.784E-03,+3.078216E+00
+13.510000E+00,+2.883291E+00,+3.827889E+00,-53.517E-03,-2.826307E+00
+13.512500E+00,+2.898367E+00,+3.752513E+00,+11.809E-03,+2.764146E+00
+13.515000E+00,+2.868216E+00,+3.827889E+00,-68.593E-03,-2.851432E+00
+13.517500E+00,+2.817965E+00,+3.827889E+00,+6.784E-03,+3.228970E+00
+13.520000E+00,+2.828015E+00,+3.802764E+00,-53.517E-03,-3.152940E+00
+13.522500E+00,+2.848115E+00,+3.827889E+00,-68.593E-03,+3.078216E+00
+13.525000E+00,+2.898367E+00,+3.765075E+00,-38.442E-03,-3.102688E+00
+13.527500E+00,+2.898367E+00,+3.827889E+00,-68.593E-03,+3.266658E+00
+13.530000E+00,+2.883291E+00,+3.626884E+00,+1.759E-03,-3.152940E+00
+13.532500E+00,+2.863191E+00,+3.626884E+00,-33.417E-03,+2.927462E+00
+13.535000E+00,+2.898367E+00,+3.827889E+00,-13.316E-03,-3.316256E+00
+13.537500E+00,+2.822990E+00,+3.827889E+00,-68.593E-03,+3.078216E+00
+13.540000E+00,+2.883291E+00,+3.802764E+00,+1.759E-03,-3.178065E+00
+13.542500E+00,+2.848115E+00,+3.752513E+00,-98.744E-03,+3.203844E+00
+13.545000E+00,+2.817965E+00,+3.702261E+00,-38.442E-03,-3.253442E+00
+13.547500E+00,+2.958668E+00,+3.652010E+00,+6.784E-03,+2.914899E+00
+13.550000E+00,+2.908417E+00,+3.626884E+00,-68.593E-03,-3.467010E+00
+13.552500E+00,+2.863191E+00,+3.827889E+00,-33.417E-03,+3.078216E+00
+13.555000E+00,+2.868216E+00,+3.827889E+00,+11.809E-03,-3.316256E+00
+13.557500E+00,+2.888316E+00,+3.652010E+00,-3.266E-03,+3.605854E+00
+13.560000E+00,+2.898367E+00,+3.626884E+00,+1.759E-03,-2.989623E+00
+13.562500E+00,+2.898367E+00,+3.827889E+00,-18.342E-03,+3.241533E+00
+13.565000E+00,+2.898367E+00,+3.765075E+00,+11.809E-03,-3.240879E+00
+13.567500E+00,+2.822990E+00,+3.853015E+00,-3.266E-03,+3.404849E+00
+13.570000E+00,+2.828015E+00,+3.827889E+00,-53.517E-03,-3.152940E+00
+13.572500E+00,+2.848115E+00,+3.714824E+00,-98.744E-03,+2.927462E+00
+13.575000E+00,+2.898367E+00,+3.765075E+00,-93.718E-03,-3.178065E+00
+13.577500E+00,+2.888316E+00,+3.827889E+00,-58.543E-03,+3.228970E+00
+13.580000E+00,+2.898367E+00,+3.827889E+00,-68.593E-03,-3.492136E+00
+13.582500E+00,+2.863191E+00,+3.827889E+00,-68.593E-03,+3.115905E+00
+13.585000E+00,+2.898367E+00,+3.702261E+00,-38.442E-03,-3.240879E+00
+13.587500E+00,+2.898367E+00,+3.815327E+00,+11.809E-03,+2.914899E+00
+13.590000E+00,+2.898367E+00,+3.664573E+00,-53.517E-03,-3.668015E+00
+13.592500E+00,+2.848115E+00,+3.827889E+00,-33.417E-03,+3.166156E+00
+13.595000E+00,+2.843090E+00,+3.827889E+00,-13.316E-03,-3.316256E+00
+13.597500E+00,+2.898367E+00,+3.815327E+00,-68.593E-03,+3.103342E+00
+13.600000E+00,+2.898367E+00,+3.626884E+00,+1.759E-03,-3.152940E+00
+13.602500E+00,+2.863191E+00,+3.827889E+00,-33.417E-03,+3.203844E+00
+13.605000E+00,+2.817965E+00,+3.702261E+00,-13.316E-03,-2.926809E+00
+13.607500E+00,+2.958668E+00,+3.652010E+00,+11.809E-03,+3.429975E+00
+13.610000E+00,+2.828015E+00,+3.827889E+00,+11.809E-03,-3.115251E+00
+13.612500E+00,+2.848115E+00,+3.827889E+00,-68.593E-03,+3.241533E+00
+13.615000E+00,+2.868216E+00,+3.827889E+00,-13.316E-03,-3.253442E+00
+13.617500E+00,+2.888316E+00,+3.827889E+00,-58.543E-03,+3.480226E+00
+13.620000E+00,+2.883291E+00,+3.802764E+00,+11.809E-03,-3.353945E+00
+13.622500E+00,+2.848115E+00,+3.827889E+00,+11.809E-03,+3.115905E+00
+13.625000E+00,+2.868216E+00,+3.626884E+00,-68.593E-03,-3.240879E+00
+13.627500E+00,+2.888316E+00,+3.815327E+00,+11.809E-03,+3.279221E+00
+13.630000E+00,+2.828015E+00,+3.827889E+00,-68.593E-03,-2.989623E+00
+13.632500E+00,+2.878266E+00,+3.953518E+00,-98.744E-03,+3.316910E+00
+13.635000E+00,+2.868216E+00,+3.702261E+00,-68.593E-03,-3.115251E+00
+13.637500E+00,+2.898367E+00,+3.991206E+00,-128.894E-03,+3.304347E+00
+13.640000E+00,+2.898367E+00,+3.802764E+00,-68.593E-03,-3.492136E+00
+13.642500E+00,+2.817965E+00,+3.827889E+00,-33.417E-03,+3.316910E+00
+13.645000E+00,+2.898367E+00,+3.702261E+00,-43.467E-03,-3.253442E+00
+13.647500E+00,+2.817965E+00,+3.827889E+00,-58.543E-03,+2.914899E+00
+13.650000E+00,+2.817965E+00,+3.827889E+00,+1.759E-03,-3.517261E+00
+13.652500E+00,+2.817965E+00,+3.915829E+00,-68.593E-03,+3.442538E+00
+13.655000E+00,+2.868216E+00,+3.827889E+00,-68.593E-03,-3.240879E+00
+13.657500E+00,+2.968718E+00,+3.815327E+00,-58.543E-03,+3.027965E+00
+13.660000E+00,+2.817965E+00,-154.523E-03,+1.759E-03,-3.353945E+00
+13.662500E+00,+2.863191E+00,+96.734E-03,-18.342E-03,+3.078216E+00
+13.665000E+00,+2.843090E+00,+8.794E-03,-68.593E-03,-3.454447E+00
+13.667500E+00,+2.817965E+00,+8.794E-03,-58.543E-03,+3.467663E+00
+13.670000E+00,+2.883291E+00,+8.794E-03,-53.517E-03,-3.316256E+00
+13.672500E+00,+2.898367E+00,+96.734E-03,-33.417E-03,+3.404849E+00
+13.675000E+00,+2.898367E+00,+8.794E-03,+11.809E-03,-3.316256E+00
+13.677500E+00,+2.888316E+00,+8.794E-03,-58.543E-03,+2.902337E+00
+13.680000E+00,+2.898367E+00,-154.523E-03,+1.759E-03,-3.492136E+00
+13.682500E+00,+2.863191E+00,+8.794E-03,-68.593E-03,+3.442538E+00
+13.685000E+00,+2.868216E+00,+8.794E-03,+2.931407E+00,-3.253442E+00
+13.687500E+00,+2.898367E+00,+209.799E-03,+2.901256E+00,+3.304347E+00
+13.690000E+00,+2.898367E+00,+8.794E-03,+2.976633E+00,-3.316256E+00
+13.692500E+00,+2.913442E+00,-66.583E-03,+2.906282E+00,+2.965151E+00
+13.695000E+00,+2.843090E+00,+8.794E-03,+2.906282E+00,-3.253442E+00
+13.697500E+00,+2.822990E+00,+8.794E-03,+2.845980E+00,+3.467663E+00
+13.700000E+00,+2.883291E+00,-154.523E-03,+2.906282E+00,-3.316256E+00
+13.702500E+00,+2.817965E+00,-104.271E-03,+2.906282E+00,+3.203844E+00
+13.705000E+00,+2.843090E+00,+8.794E-03,+2.906282E+00,-3.316256E+00
+13.707500E+00,+2.888316E+00,+8.794E-03,+2.835930E+00,+3.040528E+00
+13.710000E+00,+2.828015E+00,+46.482E-03,+2.840955E+00,-3.668015E+00
+13.712500E+00,+2.848115E+00,-104.271E-03,+2.876131E+00,+3.166156E+00
+13.715000E+00,+2.898367E+00,+8.794E-03,+2.856030E+00,-3.454447E+00
+13.717500E+00,+2.833040E+00,-167.085E-03,+2.906282E+00,+3.166156E+00
+13.720000E+00,+2.828015E+00,+8.794E-03,+2.906282E+00,-3.152940E+00
+13.722500E+00,+2.817965E+00,+96.734E-03,+2.876131E+00,+2.839523E+00
+13.725000E+00,+2.898367E+00,+8.794E-03,+2.886181E+00,-3.379070E+00
+13.727500E+00,+2.898367E+00,+8.794E-03,+2.971608E+00,+3.040528E+00
+13.730000E+00,+2.883291E+00,+8.794E-03,+2.896231E+00,-3.027312E+00
+13.732500E+00,+2.863191E+00,+8.794E-03,+2.906282E+00,+3.316910E+00
+13.735000E+00,+2.817965E+00,+8.794E-03,+2.881156E+00,-3.316256E+00
+13.737500E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,+3.429975E+00
+13.740000E+00,+2.898367E+00,+46.482E-03,+2.825880E+00,-3.316256E+00
+13.742500E+00,+2.878266E+00,+8.794E-03,+2.876131E+00,+3.316910E+00
+13.745000E+00,+2.817965E+00,+8.794E-03,+2.906282E+00,-3.379070E+00
+13.747500E+00,+2.822990E+00,-3.769E-03,+2.906282E+00,+3.203844E+00
+13.750000E+00,-156.910E-03,-129.397E-03,+2.840955E+00,-288.618E-03
+13.752500E+00,-76.508E-03,-66.583E-03,+2.906282E+00,+151.080E-03
+13.755000E+00,-26.256E-03,+8.794E-03,+2.906282E+00,-188.116E-03
+13.757500E+00,-86.558E-03,-167.085E-03,+2.835930E+00,+151.080E-03
+13.760000E+00,-21.231E-03,+8.794E-03,+2.840955E+00,-288.618E-03
+13.762500E+00,-76.508E-03,+8.794E-03,+2.941457E+00,+151.080E-03
+13.765000E+00,-156.910E-03,+84.171E-03,+2.856030E+00,-250.930E-03
+13.767500E+00,-86.558E-03,+8.794E-03,+2.906282E+00,+326.960E-03
+13.770000E+00,-76.508E-03,+3.626884E+00,+2.896231E+00,-250.930E-03
+13.772500E+00,-126.759E-03,+3.714824E+00,+2.941457E+00,+226.457E-03
+13.775000E+00,-76.508E-03,+3.827889E+00,+2.856030E+00,-250.930E-03
+13.777500E+00,-76.508E-03,+3.652010E+00,+2.901256E+00,+151.080E-03
+13.780000E+00,-66.457E-03,+3.626884E+00,+2.906282E+00,-250.930E-03
+13.782500E+00,-76.508E-03,+3.714824E+00,+2.956533E+00,+264.146E-03
+13.785000E+00,-106.658E-03,+3.827889E+00,+2.881156E+00,-389.121E-03
+13.787500E+00,-71.483E-03,+3.827889E+00,+2.906282E+00,+326.960E-03
+13.790000E+00,-76.508E-03,+3.827889E+00,+2.840955E+00,-250.930E-03
+13.792500E+00,-76.508E-03,+3.714824E+00,+2.906282E+00,+25.452E-03
+13.795000E+00,-26.256E-03,+3.702261E+00,+2.906282E+00,-125.302E-03
+13.797500E+00,-76.508E-03,+3.827889E+00,+2.835930E+00,+151.080E-03
+13.800000E+00,-11.181E-03,+3.827889E+00,+2.921357E+00,-250.930E-03
+13.802500E+00,-76.508E-03,+3.714824E+00,+2.876131E+00,+226.457E-03
+13.805000E+00,-76.508E-03,+3.765075E+00,+2.906282E+00,-389.121E-03
+13.807500E+00,-76.508E-03,+3.652010E+00,+2.825880E+00,+163.643E-03
+13.810000E+00,-11.181E-03,+3.664573E+00,+2.921357E+00,-288.618E-03
+13.812500E+00,-126.759E-03,+3.827889E+00,+2.825880E+00,+264.146E-03
+13.815000E+00,-51.382E-03,+3.765075E+00,+2.906282E+00,-250.930E-03
+13.817500E+00,-86.558E-03,+3.827889E+00,+2.845980E+00,+151.080E-03
+13.820000E+00,-66.457E-03,+3.626884E+00,+2.921357E+00,-451.935E-03
+13.822500E+00,-46.357E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+13.825000E+00,-76.508E-03,+3.765075E+00,+2.906282E+00,-389.121E-03
+13.827500E+00,-151.885E-03,+3.652010E+00,+2.901256E+00,+151.080E-03
+13.830000E+00,-66.457E-03,+3.802764E+00,+2.906282E+00,-250.930E-03
+13.832500E+00,-31.282E-03,+3.714824E+00,+2.780653E+00,+264.146E-03
+13.835000E+00,-76.508E-03,+3.702261E+00,+2.906282E+00,-250.930E-03
+13.837500E+00,-151.885E-03,+3.827889E+00,+2.906282E+00,+125.955E-03
+13.840000E+00,-146.859E-03,+3.802764E+00,+2.966583E+00,-250.930E-03
+13.842500E+00,-76.508E-03,+3.827889E+00,+2.825880E+00,+264.146E-03
+13.845000E+00,-76.508E-03,+3.765075E+00,+2.936432E+00,-250.930E-03
+13.847500E+00,-76.508E-03,+3.652010E+00,+2.906282E+00,+326.960E-03
+13.850000E+00,-66.457E-03,+3.802764E+00,+2.896231E+00,-250.930E-03
+13.852500E+00,-46.357E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+13.855000E+00,-76.508E-03,+3.702261E+00,+2.961558E+00,-250.930E-03
+13.857500E+00,-71.483E-03,+3.815327E+00,+2.835930E+00,+326.960E-03
+13.860000E+00,-91.583E-03,+3.827889E+00,+2.896231E+00,-288.618E-03
+13.862500E+00,-46.357E-03,+3.714824E+00,+2.906282E+00,+25.452E-03
+13.865000E+00,-106.658E-03,+3.827889E+00,+2.906282E+00,-250.930E-03
+13.867500E+00,-6.156E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+13.870000E+00,-146.859E-03,+3.626884E+00,+2.840955E+00,-288.618E-03
+13.872500E+00,-46.357E-03,+3.714824E+00,+2.956533E+00,+226.457E-03
+13.875000E+00,-76.508E-03,+3.827889E+00,+2.936432E+00,-326.307E-03
+13.877500E+00,-76.508E-03,+3.652010E+00,+2.835930E+00,+151.080E-03
+13.880000E+00,-91.583E-03,+3.664573E+00,+2.906282E+00,-288.618E-03
+13.882500E+00,-76.508E-03,+3.626884E+00,+2.906282E+00,+151.080E-03
+13.885000E+00,-76.508E-03,+3.626884E+00,+2.906282E+00,-250.930E-03
+13.887500E+00,-76.508E-03,+3.652010E+00,+2.906282E+00,+151.080E-03
+13.890000E+00,-66.457E-03,+3.664573E+00,+2.840955E+00,-250.930E-03
+13.892500E+00,-46.357E-03,+3.790201E+00,+2.876131E+00,+151.080E-03
+13.895000E+00,-51.382E-03,+3.702261E+00,+2.906282E+00,-250.930E-03
+13.897500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+163.643E-03
+13.900000E+00,-66.457E-03,+3.827889E+00,+2.896231E+00,-426.809E-03
+13.902500E+00,-31.282E-03,+3.714824E+00,+2.906282E+00,+151.080E-03
+13.905000E+00,-51.382E-03,+3.827889E+00,+2.906282E+00,-250.930E-03
+13.907500E+00,-6.156E-03,+3.827889E+00,+2.906282E+00,+326.960E-03
+13.910000E+00,-156.910E-03,+3.827889E+00,+2.840955E+00,-288.618E-03
+13.912500E+00,-46.357E-03,+3.626884E+00,+2.906282E+00,+151.080E-03
+13.915000E+00,-51.382E-03,+3.702261E+00,+2.906282E+00,-188.116E-03
+13.917500E+00,-86.558E-03,+3.652010E+00,+2.906282E+00,+301.834E-03
+13.920000E+00,-76.508E-03,+3.802764E+00,+2.906282E+00,-288.618E-03
+13.922500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+13.925000E+00,-26.256E-03,+3.827889E+00,+2.881156E+00,-389.121E-03
+13.927500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+326.960E-03
+13.930000E+00,-76.508E-03,+3.664573E+00,+2.896231E+00,-250.930E-03
+13.932500E+00,-76.508E-03,+3.626884E+00,+2.861055E+00,+151.080E-03
+13.935000E+00,-76.508E-03,+3.702261E+00,+2.906282E+00,-451.935E-03
+13.937500E+00,-76.508E-03,+3.827889E+00,+2.901256E+00,+163.643E-03
+13.940000E+00,-76.508E-03,+3.664573E+00,+2.840955E+00,-288.618E-03
+13.942500E+00,-76.508E-03,+3.626884E+00,+2.876131E+00,+151.080E-03
+13.945000E+00,-26.256E-03,+3.777638E+00,+2.906282E+00,-326.307E-03
+13.947500E+00,-6.156E-03,+3.815327E+00,+2.916332E+00,+151.080E-03
+13.950000E+00,-156.910E-03,+3.827889E+00,+2.896231E+00,-426.809E-03
+13.952500E+00,-111.684E-03,+3.915829E+00,+2.956533E+00,+151.080E-03
+13.955000E+00,-51.382E-03,+3.626884E+00,+2.881156E+00,-250.930E-03
+13.957500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+163.643E-03
+13.960000E+00,-76.508E-03,+3.827889E+00,+2.976633E+00,-250.930E-03
+13.962500E+00,-126.759E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+13.965000E+00,-131.784E-03,+3.702261E+00,+2.906282E+00,-250.930E-03
+13.967500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+13.970000E+00,-91.583E-03,+3.827889E+00,+2.921357E+00,-451.935E-03
+13.972500E+00,-46.357E-03,+3.827889E+00,+2.941457E+00,+352.085E-03
+13.975000E+00,-76.508E-03,+3.702261E+00,+2.906282E+00,-250.930E-03
+13.977500E+00,-151.885E-03,+3.652010E+00,+2.906282E+00,+151.080E-03
+13.980000E+00,-76.508E-03,+3.664573E+00,+2.976633E+00,-250.930E-03
+13.982500E+00,-126.759E-03,+3.827889E+00,+2.926382E+00,+100.829E-03
+13.985000E+00,-76.508E-03,+3.765075E+00,+2.961558E+00,-389.121E-03
+13.987500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+125.955E-03
+13.990000E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,-288.618E-03
+13.992500E+00,-76.508E-03,+3.827889E+00,+2.876131E+00,+151.080E-03
+13.995000E+00,+3.894E-03,+3.827889E+00,+2.856030E+00,-250.930E-03
+13.997500E+00,-71.483E-03,+3.652010E+00,+2.906282E+00,+151.080E-03
+14.000000E+00,-76.508E-03,+3.802764E+00,+2.906282E+00,-250.930E-03
+14.002500E+00,-31.282E-03,+3.752513E+00,+2.906282E+00,+151.080E-03
+14.005000E+00,-26.256E-03,+3.765075E+00,+2.856030E+00,-250.930E-03
+14.007500E+00,-86.558E-03,+3.652010E+00,+2.906282E+00,+151.080E-03
+14.010000E+00,-146.859E-03,+3.827889E+00,+2.896231E+00,-426.809E-03
+14.012500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+226.457E-03
+14.015000E+00,-76.508E-03,+3.827889E+00,+2.856030E+00,-250.930E-03
+14.017500E+00,-76.508E-03,+3.815327E+00,+2.835930E+00,+125.955E-03
+14.020000E+00,-11.181E-03,+3.827889E+00,+2.921357E+00,-250.930E-03
+14.022500E+00,-76.508E-03,+3.953518E+00,+2.825880E+00,+352.085E-03
+14.025000E+00,-76.508E-03,+3.827889E+00,+2.856030E+00,-389.121E-03
+14.027500E+00,-16.206E-03,+3.626884E+00,+2.906282E+00,+125.955E-03
+14.030000E+00,-76.508E-03,+3.802764E+00,+2.906282E+00,-288.618E-03
+14.032500E+00,-76.508E-03,+3.714824E+00,+2.906282E+00,+151.080E-03
